-1.137092155771738,-4.102507641023131,-1.50723470510791
-1.1370659002534138,-4.102505969039387,-1.5075652412760625
-1.1371495504395488,-4.102552911542325,-1.5073945742951136
-1.1370930567991724,-4.10252262195993,-1.5075915514004468
-1.1370715026090863,-4.102521493097242,-1.5073096174661222
-1.1370350399461993,-4.1025178083230225,-1.5078243280577084
-1.1370804541236417,-4.102531158672454,-1.5076058965087498
-1.1371094640006891,-4.10247289682952,-1.5073391601495154
-1.136658430032803,-4.102163221069399,-1.5091166905542008
-1.1371176706593566,-4.102586464328346,-1.5076766406012174
-1.1371260331252915,-4.102538238659138,-1.5074557321761979
-1.1370373138726133,-4.102521520887255,-1.5075829748950578
-1.1370781051075858,-4.102528231003808,-1.5075009509239263
-1.1370827381243076,-4.102541346480837,-1.5075877002233897
-1.1370599836198063,-4.1024987409395965,-1.5074642145965895
-1.137054643698984,-4.10252427929952,-1.507510354139842
-1.1371075811862383,-4.102558141084281,-1.5074166403421387
-1.1370910896683446,-4.1025131590860155,-1.5075177659231325
-1.1371069816847412,-4.102502501293432,-1.5070959882981885
-1.137083833910776,-4.10253361160698,-1.507496995073578
-1.1371343835813714,-4.102569866858101,-1.5075466957216226
-1.137024848391907,-4.102526455177125,-1.5075584008625345
-1.137107502180656,-4.102542129566141,-1.5076535675489355
-1.1370782504917747,-4.102536948481563,-1.5074847361671662
-1.1370750573523936,-4.102527969049625,-1.50746754276705
-1.137063120991534,-4.102505517262544,-1.5076573274810967
-1.1365903036365916,-4.102106894445093,-1.5092524855758809
-1.1371241702995951,-4.102522363763811,-1.5074348382611664
-1.136615655600382,-4.102126392362281,-1.5090312373222083
-1.1370776618116953,-4.102524707892416,-1.5076267805807668
-1.1366453529858622,-4.1020768018801474,-1.5092738509018917
-1.1371024220345152,-4.102523836219426,-1.5074531249917686
-1.1370798145043324,-4.102514697089642,-1.5076890043620435
-1.137069211561076,-4.102530842841573,-1.5073218433308326
-1.137137784319822,-4.102515106794044,-1.507393158490161
-1.1370323367718627,-4.102540272111047,-1.5078237234048442
-1.1371166483831268,-4.102601916022326,-1.5074610674795725
-1.1371101786224926,-4.1025229541862025,-1.5073466226272916
-1.13715190428984,-4.102537899596629,-1.507420284264722
-1.1370937670380101,-4.102532000801723,-1.507388870953729
-1.1370980431305653,-4.102487127480026,-1.507521925166102
-1.1370942564827846,-4.102514654966979,-1.5075254473629704
-1.1371288834850488,-4.102541743161027,-1.5072733179748579
-1.1370547075519675,-4.102537185590242,-1.5077704990512104
-1.1366308962979716,-4.102110126994627,-1.509037063936831
-1.136644035710145,-4.102115830507425,-1.5092537134967134
-1.1371273989704223,-4.102494386316938,-1.5073952394249277
-1.1366645823255495,-4.102140722530844,-1.509186741764091
-1.1371870462284,-4.102494268726264,-1.5072527099906146
-1.1370821434371388,-4.102503054760851,-1.5074666237130716
-1.1371431922689057,-4.102521759445962,-1.5076794537198281
-1.1371269454337298,-4.102524545820346,-1.5074557502888488
-1.1370656150746572,-4.102563226375011,-1.5077385908010743
-1.137136635854275,-4.102506241822952,-1.5076962360705972
-1.1370999099874808,-4.102335959762818,-1.5075335927318503
-1.1371521502525657,-4.101929936751664,-1.507696989963524
-1.136957898153488,-4.101096858066707,-1.5082161904497942
-1.1365872599213298,-4.099519971667185,-1.510216265733305
-1.1368553075590608,-4.097753418458767,-1.508658359571927
-1.1367873829012332,-4.095810757758705,-1.5108735113530654
-1.136948623230488,-4.092791056174225,-1.5097605133895022
-1.1373226815779562,-4.089934456738417,-1.5097847559677293
-1.1374226860201553,-4.085970935704961,-1.508111934064042
-1.1371657136963713,-4.0816479456765515,-1.5066857165595258
-1.1369956732860182,-4.076860623863862,-1.505909229809079
-1.1371172089272417,-4.072037981981498,-1.5026465081260103
-1.1372034546387506,-4.066976543004327,-1.4995517905366356
-1.1379150217253262,-4.061402513130389,-1.4922753688183674
-1.1373550496214218,-4.056560360683069,-1.490388291028553
-1.1371521312051651,-4.050745575166657,-1.4861402063979385
-1.137063711255858,-4.045233501898449,-1.4806247860601633
-1.137204977606843,-4.039951955660133,-1.4749717350554858
-1.137270148317667,-4.034500147047884,-1.4694238313858448
-1.1376006497403017,-4.029678940901028,-1.458777117781205
